Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate,benchmark
vib_new_1135,175,50x50,0.05,N/A,N/A,N/A,N/A,2017,1.47946,4.95825,4.26863e+07,4.26863,2.59591,0.12,"13,1",boundtop
vib_new_839,175,50x50,0.05,N/A,N/A,N/A,N/A,1398,1.47946,4.95825,3.87938e+07,3.87938,1.7886,0.12,"12,1",boundtop
vib_new_1154,175,50x50,0.05,N/A,N/A,N/A,N/A,2844,1.47946,4.95825,2.74564e+07,2.74564,2.92938,0.16,"27,48",boundtop
vib_new_20,175,50x50,0.05,N/A,N/A,N/A,N/A,2055,1.47946,4.95825,2.20057e+07,2.20057,1.89481,0.14,"26,2",boundtop
vib_new_83,175,50x50,0.05,N/A,N/A,N/A,N/A,2422,1.47946,4.95825,2.60697e+07,2.60697,2.68502,0.17,"22,1",boundtop
vib_new_375,175,50x50,0.05,N/A,N/A,N/A,N/A,2349,1.47946,4.95825,2.90485e+07,2.90485,3.2962,0.14,"23,1",boundtop
vib_new_842,175,50x50,0.05,N/A,N/A,N/A,N/A,1874,1.47946,4.95825,2.71155e+07,2.71155,1.62345,0.15,"29,0",boundtop
vib_new_1216,175,50x50,0.05,N/A,N/A,N/A,N/A,2163,1.47946,4.95825,2.26989e+07,2.26989,2.53892,0.11,"25,48",boundtop
vib_new_776,175,50x50,0.05,N/A,N/A,N/A,N/A,2158,1.47946,4.95825,2.80078e+07,2.80078,2.15154,0.19,"25,2",boundtop
vib_new_141,175,50x50,0.05,N/A,N/A,N/A,N/A,1599,1.47946,4.95825,2.12122e+07,2.12122,1.55964,0.16,"26,2",boundtop
vib_new_231,175,50x50,0.05,N/A,N/A,N/A,N/A,1690,1.47946,4.95825,2.85888e+07,2.85888,1.81324,0.12,"24,1",boundtop
vib_new_966,175,50x50,0.05,N/A,N/A,N/A,N/A,2270,1.47946,4.95825,2.88681e+07,2.88681,1.81546,0.11,"13,1",boundtop
vib_new_484,175,50x50,0.05,N/A,N/A,N/A,N/A,1987,1.47946,4.95825,2.37201e+07,2.37201,1.84714,0.12,"22,1",boundtop
vib_new_114,175,50x50,0.05,N/A,N/A,N/A,N/A,1662,1.47946,4.95825,2.12427e+07,2.12427,1.83883,0.16,"22,1",boundtop
vib_new_956,175,50x50,0.05,N/A,N/A,N/A,N/A,2521,1.47946,4.95825,2.53043e+07,2.53043,2.29588,0.19,"13,1",boundtop
vib_new_586,175,50x50,0.05,N/A,N/A,N/A,N/A,2426,1.47946,4.95825,2.03773e+07,2.03773,1.74728,0.14,"15,1",boundtop
vib_new_664,175,50x50,0.05,N/A,N/A,N/A,N/A,1806,1.47946,4.95825,2.67570e+07,2.67570,2.0583,0.12,"22,48",boundtop
vib_new_240,175,50x50,0.05,N/A,N/A,N/A,N/A,2128,1.47946,4.95825,1.95593e+07,1.95593,1.64792,0.15,"15,1",boundtop
vib_new_1115,175,50x50,0.05,N/A,N/A,N/A,N/A,2150,1.47946,4.95825,2.45692e+07,2.45692,1.78496,0.17,"22,1",boundtop
vib_new_68,175,50x50,0.05,N/A,N/A,N/A,N/A,1883,1.47946,4.95825,2.23375e+07,2.23375,2.57294,0.19,"27,6",boundtop
vib_new_927,175,50x50,0.05,N/A,N/A,N/A,N/A,2600,1.47946,4.95825,2.53883e+07,2.53883,2.02558,0.23,"16,1",boundtop
vib_new_691,175,50x50,0.05,N/A,N/A,N/A,N/A,1405,1.47946,4.95825,3.04993e+07,3.04993,2.13212,0.066,"1,17",boundtop
vib_new_778,175,50x50,0.05,N/A,N/A,N/A,N/A,2817,1.47946,4.95825,2.76772e+07,2.76772,2.97388,0.15,"27,1",boundtop
vib_new_1100,175,50x50,0.05,N/A,N/A,N/A,N/A,1719,1.47946,4.95825,2.35859e+07,2.35859,1.27294,0.14,"18,1",boundtop
vib_new_1040,175,50x50,0.05,N/A,N/A,N/A,N/A,1952,1.47946,4.95825,2.17799e+07,2.17799,1.95965,0.1,"25,2",boundtop
vib_new_54,175,50x50,0.05,N/A,N/A,N/A,N/A,3009,1.47946,4.95825,2.82886e+07,2.82886,2.07633,0.11,"10,1",boundtop
vib_new_1018,175,50x50,0.05,N/A,N/A,N/A,N/A,1659,1.47946,4.95825,2.60950e+07,2.60950,1.83454,0.11,"30,48",boundtop
vib_new_771,175,50x50,0.05,N/A,N/A,N/A,N/A,2216,1.47946,4.95825,2.66989e+07,2.66989,2.07381,0.17,"26,0",boundtop
vib_new_373,175,50x50,0.05,N/A,N/A,N/A,N/A,1430,1.47946,4.95825,2.05892e+07,2.05892,2.50423,0.13,"10,1",boundtop
vib_new_282,175,50x50,0.05,N/A,N/A,N/A,N/A,1505,1.47946,4.95825,3.06328e+07,3.06328,2.23855,0.1,"26,1",boundtop
vib_new_915,175,50x50,0.05,N/A,N/A,N/A,N/A,1446,1.47946,4.95825,3.79345e+07,3.79345,1.53698,0.068,"8,0",boundtop
vib_new_1485,175,50x50,0.05,N/A,N/A,N/A,N/A,1879,1.47946,4.95825,2.52736e+07,2.52736,2.68041,0.12,"33,47",boundtop
vib_new_598,175,50x50,0.05,N/A,N/A,N/A,N/A,2163,1.47946,4.95825,2.36573e+07,2.36573,2.77448,0.13,"26,1",boundtop
vib_new_574,175,50x50,0.05,N/A,N/A,N/A,N/A,1979,1.47946,4.95825,3.09517e+07,3.09517,2.11364,0.15,"19,1",boundtop
vib_new_1359,175,50x50,0.05,N/A,N/A,N/A,N/A,1809,1.47946,4.95825,3.30154e+07,3.30154,1.72524,0.18,"10,1",boundtop
vib_new_898,175,50x50,0.05,N/A,N/A,N/A,N/A,1535,1.47946,4.95825,2.42836e+07,2.42836,1.83506,0.14,"26,2",boundtop
vib_new_469,175,50x50,0.05,N/A,N/A,N/A,N/A,1965,1.47946,4.95825,3.12435e+07,3.12435,1.55038,0.11,"23,1",boundtop
vib_new_162,175,50x50,0.05,N/A,N/A,N/A,N/A,3202,1.47946,4.95825,2.17657e+07,2.17657,2.0373,0.22,"24,1",boundtop
vib_new_584,175,50x50,0.05,N/A,N/A,N/A,N/A,2469,1.47946,4.95825,3.51535e+07,3.51535,1.78356,0.14,"13,1",boundtop
vib_new_1489,175,50x50,0.05,N/A,N/A,N/A,N/A,1745,1.47946,4.95825,3.13766e+07,3.13766,1.59208,0.2,"25,48",boundtop
vib_new_1249,175,50x50,0.05,N/A,N/A,N/A,N/A,1456,1.47946,4.95825,2.56153e+07,2.56153,2.28595,0.12,"22,2",boundtop
vib_new_1424,175,50x50,0.05,N/A,N/A,N/A,N/A,1786,1.47946,4.95825,4.10023e+07,4.10023,2.11904,0.18,"13,1",boundtop
vib_new_1003,175,50x50,0.05,N/A,N/A,N/A,N/A,1268,1.47946,4.95825,2.40577e+07,2.40577,2.05758,0.12,"28,2",boundtop
vib_new_1399,175,50x50,0.05,N/A,N/A,N/A,N/A,1789,1.47946,4.95825,3.12376e+07,3.12376,2.64764,0.098,"27,1",boundtop
vib_new_220,175,50x50,0.05,N/A,N/A,N/A,N/A,1930,1.47946,4.95825,2.61176e+07,2.61176,2.19141,0.11,"9,0",boundtop
vib_new_739,175,50x50,0.05,N/A,N/A,N/A,N/A,1974,1.47946,4.95825,2.71099e+07,2.71099,2.37753,0.14,"9,0",boundtop
vib_new_271,175,50x50,0.05,N/A,N/A,N/A,N/A,1729,1.47946,4.95825,3.09035e+07,3.09035,1.92396,0.18,"23,1",boundtop
vib_new_822,175,50x50,0.05,N/A,N/A,N/A,N/A,1591,1.47946,4.95825,2.69767e+07,2.69767,1.60139,0.11,"23,3",boundtop
vib_new_500,175,50x50,0.05,N/A,N/A,N/A,N/A,1449,1.47946,4.95825,2.64316e+07,2.64316,2.16258,0.12,"27,48",boundtop
vib_new_152,175,50x50,0.05,N/A,N/A,N/A,N/A,2344,1.47946,4.95825,2.18473e+07,2.18473,2.13242,0.14,"18,1",boundtop
vib_new_1038,175,50x50,0.05,N/A,N/A,N/A,N/A,2462,1.47946,4.95825,2.23438e+07,2.23438,2.0488,0.25,"15,1",boundtop
vib_new_1213,175,50x50,0.05,N/A,N/A,N/A,N/A,1548,1.47946,4.95825,2.94571e+07,2.94571,1.65676,0.12,"25,48",boundtop
vib_new_485,175,50x50,0.05,N/A,N/A,N/A,N/A,1970,1.47946,4.95825,2.34118e+07,2.34118,2.34931,0.089,"13,2",boundtop
vib_new_1212,175,50x50,0.05,N/A,N/A,N/A,N/A,1931,1.47946,4.95825,2.58187e+07,2.58187,1.94376,0.22,"22,1",boundtop
vib_new_592,175,50x50,0.05,N/A,N/A,N/A,N/A,1841,1.47946,4.95825,2.77127e+07,2.77127,2.11277,0.059,"10,1",boundtop
vib_new_280,175,50x50,0.05,N/A,N/A,N/A,N/A,1612,1.47946,4.95825,3.11592e+07,3.11592,1.69702,0.087,"12,1",boundtop
vib_new_1465,175,50x50,0.05,N/A,N/A,N/A,N/A,1979,1.47946,4.95825,3.52500e+07,3.52500,2.0085,0.15,"27,0",boundtop
vib_new_212,175,50x50,0.05,N/A,N/A,N/A,N/A,2025,1.47946,4.95825,2.16235e+07,2.16235,2.07286,0.11,"28,3",boundtop
vib_new_889,175,50x50,0.05,N/A,N/A,N/A,N/A,2011,1.47946,4.95825,2.56460e+07,2.56460,2.09204,0.12,"22,1",boundtop
vib_new_565,175,50x50,0.05,N/A,N/A,N/A,N/A,2315,1.47946,4.95825,2.19672e+07,2.19672,1.70882,0.14,"29,0",boundtop
vib_new_1078,175,50x50,0.05,N/A,N/A,N/A,N/A,2457,1.47946,4.95825,2.56609e+07,2.56609,2.14098,0.22,"27,1",boundtop
vib_new_831,175,50x50,0.05,N/A,N/A,N/A,N/A,1417,1.47946,4.95825,3.45794e+07,3.45794,1.77482,0.077,"26,1",boundtop
vib_new_488,175,50x50,0.05,N/A,N/A,N/A,N/A,1697,1.47946,4.95825,2.00654e+07,2.00654,2.51392,0.11,"12,1",boundtop
vib_new_1469,175,50x50,0.05,N/A,N/A,N/A,N/A,1486,1.47946,4.95825,2.77828e+07,2.77828,1.568,0.097,"35,35",boundtop
vib_new_617,175,50x50,0.05,N/A,N/A,N/A,N/A,1362,1.47946,4.95825,3.67991e+07,3.67991,1.77718,0.068,"9,0",boundtop
vib_new_820,175,50x50,0.05,N/A,N/A,N/A,N/A,1248,1.47946,4.95825,2.66882e+07,2.66882,2.32165,0.13,"7,1",boundtop
vib_new_37,175,50x50,0.05,N/A,N/A,N/A,N/A,1881,1.47946,4.95825,2.21690e+07,2.21690,2.27368,0.12,"25,2",boundtop
vib_new_1005,175,50x50,0.05,N/A,N/A,N/A,N/A,1370,1.47946,4.95825,3.63976e+07,3.63976,2.05069,0.09,"26,2",boundtop
vib_new_1317,175,50x50,0.05,N/A,N/A,N/A,N/A,1677,1.47946,4.95825,2.84438e+07,2.84438,1.87278,0.13,"21,1",boundtop
vib_new_1320,175,50x50,0.05,N/A,N/A,N/A,N/A,1746,1.47946,4.95825,2.99217e+07,2.99217,2.75022,0.069,"15,1",boundtop
vib_new_1014,175,50x50,0.05,N/A,N/A,N/A,N/A,1145,1.47946,4.95825,3.97693e+07,3.97693,1.79496,0.067,"25,1",boundtop
vib_new_1198,175,50x50,0.05,N/A,N/A,N/A,N/A,1225,1.47946,4.95825,2.68731e+07,2.68731,1.89214,0.11,"38,48",boundtop
vib_new_1401,175,50x50,0.05,N/A,N/A,N/A,N/A,1935,1.47946,4.95825,2.93826e+07,2.93826,2.10163,0.092,"17,0",boundtop
vib_new_891,175,50x50,0.05,N/A,N/A,N/A,N/A,1213,1.47946,4.95825,2.57766e+07,2.57766,1.71924,0.077,"25,1",boundtop
vib_new_36,175,50x50,0.05,N/A,N/A,N/A,N/A,1738,1.47946,4.95825,2.58933e+07,2.58933,2.4,0.14,"24,1",boundtop
vib_new_498,175,50x50,0.05,N/A,N/A,N/A,N/A,1623,1.47946,4.95825,2.94924e+07,2.94924,2.16282,0.13,"25,1",boundtop
vib_new_146,175,50x50,0.05,N/A,N/A,N/A,N/A,1777,1.47946,4.95825,2.60575e+07,2.60575,2.76537,0.12,"9,0",boundtop
vib_new_1122,175,50x50,0.05,N/A,N/A,N/A,N/A,2305,1.47946,4.95825,2.34084e+07,2.34084,1.88345,0.13,"24,1",boundtop
vib_new_1343,175,50x50,0.05,N/A,N/A,N/A,N/A,1748,1.47946,4.95825,2.36488e+07,2.36488,2.29003,0.12,"22,1",boundtop
vib_new_1442,175,50x50,0.05,N/A,N/A,N/A,N/A,1500,1.47946,4.95825,2.47797e+07,2.47797,2.05278,0.12,"26,48",boundtop
vib_new_402,175,50x50,0.05,N/A,N/A,N/A,N/A,3351,1.47946,4.95825,2.22641e+07,2.22641,1.95447,0.18,"16,1",boundtop
vib_new_75,175,50x50,0.05,N/A,N/A,N/A,N/A,1947,1.47946,4.95825,2.27406e+07,2.27406,2.45842,0.15,"22,1",boundtop
vib_new_985,175,50x50,0.05,N/A,N/A,N/A,N/A,1609,1.47946,4.95825,2.71058e+07,2.71058,1.88456,0.11,"29,0",boundtop
vib_new_926,175,50x50,0.05,N/A,N/A,N/A,N/A,1732,1.47946,4.95825,3.10948e+07,3.10948,1.9418,0.1,"19,1",boundtop
vib_new_895,175,50x50,0.05,N/A,N/A,N/A,N/A,2501,1.47946,4.95825,2.20049e+07,2.20049,2.236,0.19,"10,1",boundtop
vib_new_303,175,50x50,0.05,N/A,N/A,N/A,N/A,1240,1.47946,4.95825,3.27607e+07,3.27607,1.84276,0.091,"18,0",boundtop
vib_new_405,175,50x50,0.05,N/A,N/A,N/A,N/A,1653,1.47946,4.95825,2.14825e+07,2.14825,1.77648,0.11,"15,1",boundtop
vib_new_265,175,50x50,0.05,N/A,N/A,N/A,N/A,1282,1.47946,4.95825,2.41769e+07,2.41769,1.96178,0.088,"19,1",boundtop
vib_new_473,175,50x50,0.05,N/A,N/A,N/A,N/A,1259,1.47946,4.95825,2.39418e+07,2.39418,1.72224,0.13,"28,2",boundtop
vib_new_460,175,50x50,0.05,N/A,N/A,N/A,N/A,1745,1.47946,4.95825,3.79446e+07,3.79446,1.34093,0.17,"27,1",boundtop
vib_new_651,175,50x50,0.05,N/A,N/A,N/A,N/A,1856,1.47946,4.95825,2.28093e+07,2.28093,1.85564,0.099,"19,1",boundtop
vib_new_1027,175,50x50,0.05,N/A,N/A,N/A,N/A,1470,1.47946,4.95825,2.45134e+07,2.45134,1.73904,0.092,"28,2",boundtop
vib_new_307,175,50x50,0.05,N/A,N/A,N/A,N/A,1642,1.47946,4.95825,2.88807e+07,2.88807,1.45213,0.12,"22,1",boundtop
vib_new_409,175,50x50,0.05,N/A,N/A,N/A,N/A,1413,1.47946,4.95825,3.27437e+07,3.27437,1.81866,0.091,"9,1",boundtop
vib_new_626,175,50x50,0.05,N/A,N/A,N/A,N/A,1487,1.47946,4.95825,3.07786e+07,3.07786,1.95191,0.086,"15,1",boundtop
vib_new_758,175,50x50,0.05,N/A,N/A,N/A,N/A,2309,1.47946,4.95825,2.02884e+07,2.02884,1.5352,0.13,"6,0",boundtop
vib_new_829,175,50x50,0.05,N/A,N/A,N/A,N/A,1582,1.47946,4.95825,2.97144e+07,2.97144,2.69994,0.14,"27,4",boundtop
vib_new_1144,175,50x50,0.05,N/A,N/A,N/A,N/A,1806,1.47946,4.95825,3.05948e+07,3.05948,2.28323,0.082,"25,2",boundtop
vib_new_438,175,50x50,0.05,N/A,N/A,N/A,N/A,1394,1.47946,4.95825,3.09027e+07,3.09027,2.86201,0.087,"28,0",boundtop
vib_new_1064,175,50x50,0.05,N/A,N/A,N/A,N/A,1389,1.47946,4.95825,2.51614e+07,2.51614,2.00369,0.09,"9,0",boundtop
vib_new_569,175,50x50,0.05,N/A,N/A,N/A,N/A,1777,1.47946,4.95825,2.18511e+07,2.18511,1.74464,0.14,"12,1",boundtop
vib_new_1353,175,50x50,0.05,N/A,N/A,N/A,N/A,1705,1.47946,4.95825,2.73190e+07,2.73190,1.94279,0.091,"13,1",boundtop
vib_new_872,175,50x50,0.05,N/A,N/A,N/A,N/A,2072,1.47946,4.95825,2.15924e+07,2.15924,2.71051,0.17,"16,1",boundtop
vib_new_94,175,50x50,0.05,N/A,N/A,N/A,N/A,1455,1.47946,4.95825,2.50186e+07,2.50186,2.04982,0.1,"8,0",boundtop
vib_new_974,175,50x50,0.05,N/A,N/A,N/A,N/A,1725,1.47946,4.95825,1.99277e+07,1.99277,1.71419,0.13,"33,48",boundtop
vib_new_327,175,50x50,0.05,N/A,N/A,N/A,N/A,1425,1.47946,4.95825,2.51464e+07,2.51464,2.03715,0.14,"22,1",boundtop
vib_new_1441,175,50x50,0.05,N/A,N/A,N/A,N/A,1766,1.47946,4.95825,3.43526e+07,3.43526,3.05714,0.096,"24,1",boundtop
vib_new_946,175,50x50,0.05,N/A,N/A,N/A,N/A,1111,1.47946,4.95825,3.22320e+07,3.22320,1.68576,0.064,"18,1",boundtop
vib_new_403,175,50x50,0.05,N/A,N/A,N/A,N/A,2514,1.47946,4.95825,2.25593e+07,2.25593,2.42072,0.17,"11,0",boundtop
vib_new_263,175,50x50,0.05,N/A,N/A,N/A,N/A,2248,1.47946,4.95825,2.16492e+07,2.16492,1.8728,0.14,"31,48",boundtop
vib_new_602,175,50x50,0.05,N/A,N/A,N/A,N/A,1610,1.47946,4.95825,2.27677e+07,2.27677,1.61347,0.15,"16,1",boundtop
vib_new_512,175,50x50,0.05,N/A,N/A,N/A,N/A,2008,1.47946,4.95825,2.62700e+07,2.62700,2.49349,0.11,"27,1",boundtop
vib_new_234,175,50x50,0.05,N/A,N/A,N/A,N/A,1470,1.47946,4.95825,3.80683e+07,3.80683,1.79647,0.12,"16,1",boundtop
vib_new_1158,175,50x50,0.05,N/A,N/A,N/A,N/A,1291,1.47946,4.95825,2.55339e+07,2.55339,1.6047,0.12,"22,1",boundtop
vib_new_93,175,50x50,0.05,N/A,N/A,N/A,N/A,1506,1.47946,4.95825,3.07777e+07,3.07777,2.15624,0.075,"10,1",boundtop
vib_new_416,175,50x50,0.05,N/A,N/A,N/A,N/A,2928,1.47946,4.95825,2.78205e+07,2.78205,1.90758,0.16,"23,1",boundtop
vib_new_1035,175,50x50,0.05,N/A,N/A,N/A,N/A,1871,1.47946,4.95825,2.97408e+07,2.97408,1.77498,0.11,"25,0",boundtop
vib_new_676,175,50x50,0.05,N/A,N/A,N/A,N/A,2474,1.47946,4.95825,2.99521e+07,2.99521,1.94976,0.16,"25,1",boundtop
vib_new_445,175,50x50,0.05,N/A,N/A,N/A,N/A,1853,1.47946,4.95825,3.38304e+07,3.38304,2.31286,0.19,"9,0",boundtop
vib_new_99,175,50x50,0.05,N/A,N/A,N/A,N/A,2509,1.47946,4.95825,2.79201e+07,2.79201,1.98342,0.19,"26,1",boundtop
vib_new_868,175,50x50,0.05,N/A,N/A,N/A,N/A,1533,1.47946,4.95825,3.38359e+07,3.38359,2.07397,0.09,"13,1",boundtop
vib_new_662,175,50x50,0.05,N/A,N/A,N/A,N/A,2002,1.47946,4.95825,2.94163e+07,2.94163,1.63853,0.11,"13,1",boundtop
vib_new_25,175,50x50,0.05,N/A,N/A,N/A,N/A,2549,1.47946,4.95825,1.91272e+07,1.91272,2.1492,0.27,"26,1",boundtop
vib_new_361,175,50x50,0.05,N/A,N/A,N/A,N/A,2478,1.47946,4.95825,2.37340e+07,2.37340,2.41774,0.17,"10,1",boundtop
vib_new_313,175,50x50,0.05,N/A,N/A,N/A,N/A,2220,1.47946,4.95825,2.61489e+07,2.61489,2.17886,0.21,"26,0",boundtop
vib_new_549,175,50x50,0.05,N/A,N/A,N/A,N/A,1679,1.47946,4.95825,3.20739e+07,3.20739,3.10341,0.075,"12,0",boundtop
vib_new_385,175,50x50,0.05,N/A,N/A,N/A,N/A,2307,1.47946,4.95825,2.48155e+07,2.48155,1.61959,0.11,"16,1",boundtop
vib_new_1352,175,50x50,0.05,N/A,N/A,N/A,N/A,1557,1.47946,4.95825,2.97585e+07,2.97585,1.69147,0.14,"19,0",boundtop
vib_new_454,175,50x50,0.05,N/A,N/A,N/A,N/A,1867,1.47946,4.95825,3.07926e+07,3.07926,2.72442,0.083,"30,48",boundtop
vib_new_1159,175,50x50,0.05,N/A,N/A,N/A,N/A,1918,1.47946,4.95825,2.36667e+07,2.36667,2.34806,0.12,"26,1",boundtop
vib_new_228,175,50x50,0.05,N/A,N/A,N/A,N/A,1854,1.47946,4.95825,2.95920e+07,2.95920,2.40734,0.079,"28,2",boundtop
vib_new_290,175,50x50,0.05,N/A,N/A,N/A,N/A,1920,1.47946,4.95825,3.16648e+07,3.16648,2.57953,0.16,"28,0",boundtop
vib_new_295,175,50x50,0.05,N/A,N/A,N/A,N/A,1192,1.47946,4.95825,3.39010e+07,3.39010,1.43544,0.071,"27,2",boundtop
vib_new_449,175,50x50,0.05,N/A,N/A,N/A,N/A,1910,1.47946,4.95825,2.37222e+07,2.37222,1.53977,0.16,"12,0",boundtop
vib_new_166,175,50x50,0.05,N/A,N/A,N/A,N/A,2030,1.47946,4.95825,2.75766e+07,2.75766,1.67334,0.095,"23,3",boundtop
vib_new_1020,175,50x50,0.05,N/A,N/A,N/A,N/A,1398,1.47946,4.95825,1.81324e+07,1.81324,2.13588,0.13,"25,1",boundtop
vib_new_789,175,50x50,0.05,N/A,N/A,N/A,N/A,1953,1.47946,4.95825,3.13147e+07,3.13147,2.03071,0.092,"24,1",boundtop
vib_new_884,175,50x50,0.05,N/A,N/A,N/A,N/A,1305,1.47946,4.95825,2.94633e+07,2.94633,1.59334,0.12,"15,1",boundtop
vib_new_1015,175,50x50,0.05,N/A,N/A,N/A,N/A,1941,1.47946,4.95825,2.45179e+07,2.45179,2.76079,0.14,"25,1",boundtop
vib_new_334,175,50x50,0.05,N/A,N/A,N/A,N/A,1544,1.47946,4.95825,3.17819e+07,3.17819,2.75596,0.11,"26,2",boundtop
vib_new_658,175,50x50,0.05,N/A,N/A,N/A,N/A,1484,1.47946,4.95825,2.51417e+07,2.51417,1.8782,0.17,"27,1",boundtop
vib_new_729,175,50x50,0.05,N/A,N/A,N/A,N/A,1804,1.47946,4.95825,2.94098e+07,2.94098,2.71168,0.075,"12,1",boundtop
vib_new_288,175,50x50,0.05,N/A,N/A,N/A,N/A,2567,1.47946,4.95825,2.81933e+07,2.81933,1.53652,0.15,"12,1",boundtop
vib_new_1493,175,50x50,0.05,N/A,N/A,N/A,N/A,1844,1.47946,4.95825,3.28002e+07,3.28002,1.97324,0.11,"31,1",boundtop
vib_new_907,175,50x50,0.05,N/A,N/A,N/A,N/A,1417,1.47946,4.95825,2.67396e+07,2.67396,1.97512,0.12,"22,2",boundtop
vib_new_382,175,50x50,0.05,N/A,N/A,N/A,N/A,3013,1.47946,4.95825,2.53324e+07,2.53324,1.8465,0.23,"23,1",boundtop
vib_new_817,175,50x50,0.05,N/A,N/A,N/A,N/A,1420,1.47946,4.95825,3.33736e+07,3.33736,2.52564,0.074,"9,0",boundtop
vib_new_197,175,50x50,0.05,N/A,N/A,N/A,N/A,1499,1.47946,4.95825,2.98264e+07,2.98264,2.0832,0.12,"18,0",boundtop
vib_new_550,175,50x50,0.05,N/A,N/A,N/A,N/A,1460,1.47946,4.95825,2.93385e+07,2.93385,1.80764,0.095,"25,2",boundtop
vib_new_466,175,50x50,0.05,N/A,N/A,N/A,N/A,1213,1.47946,4.95825,2.45872e+07,2.45872,1.63472,0.11,"18,1",boundtop
vib_new_797,175,50x50,0.05,N/A,N/A,N/A,N/A,2060,1.47946,4.95825,2.29174e+07,2.29174,2.09505,0.13,"12,0",boundtop
vib_new_1170,175,50x50,0.05,N/A,N/A,N/A,N/A,1767,1.47946,4.95825,2.62204e+07,2.62204,2.43761,0.14,"26,1",boundtop
vib_new_970,175,50x50,0.05,N/A,N/A,N/A,N/A,1255,1.47946,4.95825,3.51872e+07,3.51872,1.56863,0.065,"21,1",boundtop
vib_new_160,175,50x50,0.05,N/A,N/A,N/A,N/A,1611,1.47946,4.95825,2.74592e+07,2.74592,1.86948,0.087,"21,1",boundtop
vib_new_1393,175,50x50,0.05,N/A,N/A,N/A,N/A,1757,1.47946,4.95825,2.06193e+07,2.06193,2.47598,0.13,"26,48",boundtop
vib_new_379,175,50x50,0.05,N/A,N/A,N/A,N/A,1483,1.47946,4.95825,2.76753e+07,2.76753,1.61196,0.083,"1,24",boundtop
vib_new_523,175,50x50,0.05,N/A,N/A,N/A,N/A,1254,1.47946,4.95825,2.75076e+07,2.75076,1.90403,0.089,"13,1",boundtop
vib_new_786,175,50x50,0.05,N/A,N/A,N/A,N/A,1969,1.47946,4.95825,2.72299e+07,2.72299,1.70166,0.14,"13,1",boundtop
vib_new_1270,175,50x50,0.05,N/A,N/A,N/A,N/A,2494,1.47946,4.95825,2.87267e+07,2.87267,2.93813,0.16,"25,1",boundtop
vib_new_71,175,50x50,0.05,N/A,N/A,N/A,N/A,1461,1.47946,4.95825,2.79185e+07,2.79185,1.83766,0.12,"12,0",boundtop
vib_new_456,175,50x50,0.05,N/A,N/A,N/A,N/A,1998,1.47946,4.95825,2.69107e+07,2.69107,2.15416,0.15,"15,1",boundtop
vib_new_737,175,50x50,0.05,N/A,N/A,N/A,N/A,2058,1.47946,4.95825,2.31911e+07,2.31911,1.46137,0.11,"26,1",boundtop
vib_new_432,175,50x50,0.05,N/A,N/A,N/A,N/A,1936,1.47946,4.95825,2.21919e+07,2.21919,2.0794,0.12,"27,2",boundtop
vib_new_257,175,50x50,0.05,N/A,N/A,N/A,N/A,3033,1.47946,4.95825,2.15912e+07,2.15912,2.45018,0.18,"26,1",boundtop
vib_new_53,175,50x50,0.05,N/A,N/A,N/A,N/A,1664,1.47946,4.95825,2.49362e+07,2.49362,1.34648,0.13,"22,1",boundtop
vib_new_406,175,50x50,0.05,N/A,N/A,N/A,N/A,1716,1.47946,4.95825,2.45633e+07,2.45633,2.56924,0.12,"10,1",boundtop
vib_new_721,175,50x50,0.05,N/A,N/A,N/A,N/A,1590,1.47946,4.95825,2.38403e+07,2.38403,2.40392,0.1,"24,48",boundtop
vib_new_949,175,50x50,0.05,N/A,N/A,N/A,N/A,1539,1.47946,4.95825,2.45451e+07,2.45451,2.03752,0.12,"22,1",boundtop
vib_new_150,175,50x50,0.05,N/A,N/A,N/A,N/A,1893,1.47946,4.95825,2.68632e+07,2.68632,2.97811,0.091,"11,0",boundtop
vib_new_174,175,50x50,0.05,N/A,N/A,N/A,N/A,1557,1.47946,4.95825,3.22006e+07,3.22006,1.56671,0.087,"12,1",boundtop
vib_new_1274,175,50x50,0.05,N/A,N/A,N/A,N/A,1241,1.47946,4.95825,3.07549e+07,3.07549,1.9249,0.14,"26,1",boundtop
vib_new_483,175,50x50,0.05,N/A,N/A,N/A,N/A,1151,1.47946,4.95825,3.36492e+07,3.36492,2.86883,0.11,"1,15",boundtop
vib_new_630,175,50x50,0.05,N/A,N/A,N/A,N/A,1616,1.47946,4.95825,2.41779e+07,2.41779,2.01906,0.12,"10,1",boundtop
vib_new_1473,175,50x50,0.05,N/A,N/A,N/A,N/A,1466,1.47946,4.95825,2.42882e+07,2.42882,1.90203,0.12,"25,1",boundtop
vib_new_118,175,50x50,0.05,N/A,N/A,N/A,N/A,2927,1.47946,4.95825,2.46712e+07,2.46712,2.80112,0.19,"22,1",boundtop
vib_new_210,175,50x50,0.05,N/A,N/A,N/A,N/A,1591,1.47946,4.95825,3.37696e+07,3.37696,2.03318,0.13,"28,6",boundtop
vib_new_437,175,50x50,0.05,N/A,N/A,N/A,N/A,2213,1.47946,4.95825,1.98667e+07,1.98667,2.39706,0.15,"18,1",boundtop
